id,pers_num,gp_name,team,pos,time,year,round,pilot,code,circuit,color,lon,lat
230,8,France,ALFA ROMEO,1,3:22:11.000,1951,4,L.Fagioli,FRA,Reims,#ffccb3,4.031696,49.258329
231,8,France,ALFA ROMEO,1,,1951,4,J.M.Fangio,FRA,Reims,#ffccb3,4.031696,49.258329
232,14,France,FERRARI,2,3:23:09.200,1951,4,F.Gonzalez,FRA,Reims,#ffffff,4.031696,49.258329
233,14,France,FERRARI,2,,1951,4,A.Ascari,FRA,Reims,#ffffff,4.031696,49.258329
234,10,France,FERRARI,3,,1951,4,L.Villoresi,FRA,Reims,#ffffff,4.031696,49.258329
235,26,France,FERRARI,4,,1951,4,R.Parnell,FRA,Reims,#ffffff,4.031696,49.258329
236,2,France,ALFA ROMEO,5,,1951,4,G.Farina,FRA,Reims,#ffffff,4.031696,49.258329
237,42,France,TALBOT,6,,1951,4,L.Chiron,FRA,Reims,#ffffff,4.031696,49.258329
238,46,France,TALBOT,7,,1951,4,Y.Giraud-Cabantous,FRA,Reims,#ffffff,4.031696,49.258329
239,44,France,TALBOT,8,,1951,4,E.Chaboud,FRA,Reims,#ffffff,4.031696,49.258329
240,48,France,TALBOT,9,,1951,4,G.Mairesse,FRA,Reims,#ffffff,4.031696,49.258329
241,6,France,ALFA ROMEO,10,,1951,4,C.Sanesi,FRA,Reims,#ffffff,4.031696,49.258329
242,4,France,ALFA ROMEO,11,,1951,4,J.M.Fangio,FRA,Reims,#ffffff,4.031696,49.258329
243,4,France,ALFA ROMEO,11,,1951,4,L.Fagioli,FRA,Reims,#ffffff,4.031696,49.258329
244,28,France,TALBOT,r,,1951,4,J.Claes,FRA,Reims,#ffffff,4.031696,49.258329
245,40,France,TALBOT,r,,1951,4,L.Rosier,FRA,Reims,#ffffff,4.031696,49.258329
246,38,France,TALBOT,r,,1951,4,P.Etancelin,FRA,Reims,#ffffff,4.031696,49.258329
247,36,France,GORDINI,r,,1951,4,A.Gordini,FRA,Reims,#ffffff,4.031696,49.258329
248,20,France,MASERATI,r,,1951,4,H.Schell,FRA,Reims,#ffffff,4.031696,49.258329
249,32,France,GORDINI,r,,1951,4,M.Trintignant,FRA,Reims,#ffffff,4.031696,49.258329
250,12,France,FERRARI,r,,1951,4,A.Ascari,FRA,Reims,#ffffff,4.031696,49.258329
251,34,France,GORDINI,r,,1951,4,A.Simon,FRA,Reims,#ffffff,4.031696,49.258329
252,30,France,GORDINI,r,,1951,4,R.Manzon,FRA,Reims,#ffffff,4.031696,49.258329
253,50,France,MASERATI,r,,1951,4,O.Marimon,FRA,Reims,#ffffff,4.031696,49.258329
254,18,France,MASERATI,r,,1951,4,E.de Graffenried,FRA,Reims,#ffffff,4.031696,49.258329
255,24,France,FERRARI,r,,1951,4,P.Whitehead,FRA,Reims,#ffffff,4.031696,49.258329
256,26,France,FERRARI,ns,,1951,4,B.Shawe-Taylor,FRA,Reims,#ffffff,4.031696,49.258329
257,12,Great Britain,FERRARI,1,2:42:18.200,1951,5,F.Gonzalez,GBR,Silverstone,#ffb3b3,-1.0169,52.071221
258,2,Great Britain,ALFA ROMEO,2,2:43:09.200,1951,5,J.M.Fangio,GBR,Silverstone,#ffffff,-1.0169,52.071221
259,10,Great Britain,FERRARI,3,,1951,5,L.Villoresi,GBR,Silverstone,#ffffff,-1.0169,52.071221
260,4,Great Britain,ALFA ROMEO,4,,1951,5,F.Bonetto,GBR,Silverstone,#ffffff,-1.0169,52.071221
261,6,Great Britain,BRM,5,,1951,5,R.Parnell,GBR,Silverstone,#ffffff,-1.0169,52.071221
262,3,Great Britain,ALFA ROMEO,6,,1951,5,C.Sanesi,GBR,Silverstone,#ffffff,-1.0169,52.071221
263,7,Great Britain,BRM,7,,1951,5,P.Walker,GBR,Silverstone,#ffffff,-1.0169,52.071221
264,9,Great Britain,ERA,8,,1951,5,B.Shawe-Taylor,GBR,Silverstone,#ffffff,-1.0169,52.071221
265,14,Great Britain,FERRARI,9,,1951,5,P.Whitehead,GBR,Silverstone,#ffffff,-1.0169,52.071221
266,22,Great Britain,TALBOT,10,,1951,5,L.Rosier,GBR,Silverstone,#ffffff,-1.0169,52.071221
267,8,Great Britain,ERA,11,,1951,5,B.Gerard,GBR,Silverstone,#ffffff,-1.0169,52.071221
268,18,Great Britain,TALBOT,12,,1951,5,D.Hamilton,GBR,Silverstone,#ffffff,-1.0169,52.071221
269,25,Great Britain,TALBOT,13,,1951,5,J.Claes,GBR,Silverstone,#ffffff,-1.0169,52.071221
270,1,Great Britain,ALFA ROMEO,r,,1951,5,G.Farina,GBR,Silverstone,#ffffff,-1.0169,52.071221
271,5,Great Britain,ALTA　　,nc,,1951,5,J.Kelly,GBR,Silverstone,#ffffff,-1.0169,52.071221
272,11,Great Britain,FERRARI,r,,1951,5,A.Ascari,GBR,Silverstone,#ffffff,-1.0169,52.071221
273,17,Great Britain,MASERATI,r,,1951,5,P.Fotheringham-Parker,GBR,Silverstone,#ffffff,-1.0169,52.071221
274,15,Great Britain,MASERATI,r,,1951,5,D.Murray,GBR,Silverstone,#ffffff,-1.0169,52.071221
275,23,Great Britain,TALBOT,r,,1951,5,L.Chiron,GBR,Silverstone,#ffffff,-1.0169,52.071221
276,16,Great Britain,MASERATI,r,,1951,5,J.James,GBR,Silverstone,#ffffff,-1.0169,52.071221
277,71,Germany,FERRARI,1,3:23:03.300,1951,6,A.Ascari,DEU,Nurburgring,#ffb3b3,6.95203,50.34188
278,75,Germany,ALFA ROMEO,2,3:23:33.800,1951,6,J.M.Fangio,DEU,Nurburgring,#ffffff,6.95203,50.34188
279,74,Germany,FERRARI,3,3:27:42.300,1951,6,F.Gonzalez,DEU,Nurburgring,#ffffff,6.95203,50.34188
280,72,Germany,FERRARI,4,3:28:53.500,1951,6,L.Villoresi,DEU,Nurburgring,#ffffff,6.95203,50.34188
281,73,Germany,FERRARI,5,3:30:52.400,1951,6,P.Taruffi,DEU,Nurburgring,#ffffff,6.95203,50.34188
282,91,Germany,FERRARI,6,,1951,6,R.Fischer,DEU,Nurburgring,#ffffff,6.95203,50.34188
283,82,Germany,GORDINI,7,,1951,6,R.Manzon,DEU,Nurburgring,#ffffff,6.95203,50.34188
284,84,Germany,TALBOT,8,,1951,6,L.Rosier,DEU,Nurburgring,#ffffff,6.95203,50.34188
285,90,Germany,TALBOT,9,,1951,6,P.Levegh,DEU,Nurburgring,#ffffff,6.95203,50.34188
286,93,Germany,TALBOT,10,,1951,6,J.Swaters,DEU,Nurburgring,#ffffff,6.95203,50.34188
287,87,Germany,TALBOT,r,,1951,6,Y.Giraud-Cabantous,DEU,Nurburgring,#ffffff,6.95203,50.34188
288,94,Germany,TALBOT,12,,1951,6,J.Claes,DEU,Nurburgring,#ffffff,6.95203,50.34188
289,81,Germany,GORDINI,r,,1951,6,M.Trintignant,DEU,Nurburgring,#ffffff,6.95203,50.34188
290,77,Germany,ALFA ROMEO,r,,1951,6,F.Bonetto,DEU,Nurburgring,#ffffff,6.95203,50.34188
291,88,Germany,TALBOT,r,,1951,6,D.Hamilton,DEU,Nurburgring,#ffffff,6.95203,50.34188
292,83,Germany,GORDINI,r,,1951,6,A.Simon,DEU,Nurburgring,#ffffff,6.95203,50.34188
293,78,Germany,ALFA ROMEO,r,,1951,6,P.Pietsch,DEU,Nurburgring,#ffffff,6.95203,50.34188
294,76,Germany,ALFA ROMEO,r,,1951,6,G.Farina,DEU,Nurburgring,#ffffff,6.95203,50.34188
295,86,Germany,TALBOT,r,,1951,6,P.Etancelin,DEU,Nurburgring,#ffffff,6.95203,50.34188
296,92,Germany,MASERATI,r,,1951,6,T.Branca,DEU,Nurburgring,#ffffff,6.95203,50.34188
297,85,Germany,TALBOT,r,,1951,6,L.Chiron,DEU,Nurburgring,#ffffff,6.95203,50.34188
298,79,Germany,MASERATI,r,,1951,6,E.de Graffenried,DEU,Nurburgring,#ffffff,6.95203,50.34188
299,89,Germany,MASERATI,ns,,1951,6,D.Murray,DEU,Nurburgring,#ffffff,6.95203,50.34188
300,2,Italy,FERRARI,1,2:42:39.300,1951,7,A.Ascari,ITA,Monza,#ffb3b3,9.2584771,45.5796609
301,6,Italy,FERRARI,2,2:43:23.900,1951,7,F.Gonzalez,ITA,Monza,#ffffff,9.2584771,45.5796609
302,40,Italy,ALFA ROMEO,3,,1951,7,F.Bonetto,ITA,Monza,#ffffff,9.2584771,45.5796609
303,40,Italy,ALFA ROMEO,3,,1951,7,G.Farina,ITA,Monza,#ffffff,9.2584771,45.5796609
304,4,Italy,FERRARI,4,,1951,7,L.Villoresi,ITA,Monza,#ffffff,9.2584771,45.5796609
305,8,Italy,FERRARI,5,,1951,7,P.Taruffi,ITA,Monza,#ffffff,9.2584771,45.5796609
306,48,Italy,GORDINI,6,,1951,7,A.Simon,ITA,Monza,#ffffff,9.2584771,45.5796609
307,18,Italy,TALBOT,7,,1951,7,L.Rosier,ITA,Monza,#ffffff,9.2584771,45.5796609
308,24,Italy,TALBOT,8,,1951,7,Y.Giraud-Cabantous,ITA,Monza,#ffffff,9.2584771,45.5796609
309,44,Italy,OSCA,9,,1951,7,F.Rol,ITA,Monza,#ffffff,9.2584771,45.5796609
310,38,Italy,ALFA ROMEO,r,,1951,7,J.M.Fangio,ITA,Monza,#ffffff,9.2584771,45.5796609
311,46,Italy,GORDINI,r,,1951,7,R.Manzon,ITA,Monza,#ffffff,9.2584771,45.5796609
312,50,Italy,GORDINI,r,,1951,7,M.Trintignant,ITA,Monza,#ffffff,9.2584771,45.5796609
313,20,Italy,TALBOT,r,,1951,7,L.Chiron,ITA,Monza,#ffffff,9.2584771,45.5796609
314,22,Italy,TALBOT,r,,1951,7,P.Levegh,ITA,Monza,#ffffff,9.2584771,45.5796609
315,28,Italy,TALBOT,r,,1951,7,J.Swaters,ITA,Monza,#ffffff,9.2584771,45.5796609
316,34,Italy,ALFA ROMEO,r,,1951,7,G.Farina,ITA,Monza,#ffffff,9.2584771,45.5796609
317,26,Italy,TALBOT,r,,1951,7,J.Claes,ITA,Monza,#ffffff,9.2584771,45.5796609
318,36,Italy,ALFA ROMEO,r,,1951,7,E.de Graffenried,ITA,Monza,#ffffff,9.2584771,45.5796609
319,16,Italy,FERRARI,r,,1951,7,P.Whitehead,ITA,Monza,#ffffff,9.2584771,45.5796609
320,12,Italy,FERRARI,r,,1951,7,C.Landi,ITA,Monza,#ffffff,9.2584771,45.5796609
321,30,Italy,BRM,ns,,1951,7,R.Parnell,ITA,Monza,#ffffff,9.2584771,45.5796609
322,32,Italy,BRM,ns,,1951,7,K.Richardson,ITA,Monza,#ffffff,9.2584771,45.5796609
323,32,Italy,BRM,ns,,1951,7,H.Stuck,ITA,Monza,#ffffff,9.2584771,45.5796609
324,14,Italy,FERRARI,ns,,1951,7,R.Fischer,ITA,Monza,#ffffff,9.2584771,45.5796609
325,22,Spain,ALFA ROMEO,1,2:46:54.100,1951,8,J.M.Fangio,ESP,Pedralbes,#ffccb3,2.109121,41.390303
326,6,Spain,FERRARI,2,2:47:48.380,1951,8,F.Gonzalez,ESP,Pedralbes,#ffffff,2.109121,41.390303
327,20,Spain,ALFA ROMEO,3,2:48:39.640,1951,8,G.Farina,ESP,Pedralbes,#ffffff,2.109121,41.390303
328,2,Spain,FERRARI,4,,1951,8,A.Ascari,ESP,Pedralbes,#ffffff,2.109121,41.390303
329,24,Spain,ALFA ROMEO,5,,1951,8,F.Bonetto,ESP,Pedralbes,#ffffff,2.109121,41.390303
330,26,Spain,ALFA ROMEO,6,,1951,8,E.de Graffenried,ESP,Pedralbes,#ffffff,2.109121,41.390303
331,28,Spain,TALBOT,7,,1951,8,L.Rosier,ESP,Pedralbes,#ffffff,2.109121,41.390303
332,34,Spain,TALBOT,8,,1951,8,P.Etancelin,ESP,Pedralbes,#ffffff,2.109121,41.390303
333,14,Spain,GORDINI,9,,1951,8,R.Manzon,ESP,Pedralbes,#ffffff,2.109121,41.390303
334,44,Spain,MASERATI,10,,1951,8,C.Godia,ESP,Pedralbes,#ffffff,2.109121,41.390303
335,4,Spain,FERRARI,r,,1951,8,L.Villoresi,ESP,Pedralbes,#ffffff,2.109121,41.390303
336,16,Spain,GORDINI,r,,1951,8,A.Simon,ESP,Pedralbes,#ffffff,2.109121,41.390303
337,36,Spain,TALBOT,r,,1951,8,J.Claes,ESP,Pedralbes,#ffffff,2.109121,41.390303
338,8,Spain,FERRARI,r,,1951,8,P.Taruffi,ESP,Pedralbes,#ffffff,2.109121,41.390303
339,12,Spain,GORDINI,r,,1951,8,M.Trintignant,ESP,Pedralbes,#ffffff,2.109121,41.390303
340,38,Spain,TALBOT,r,,1951,8,G.Grignard,ESP,Pedralbes,#ffffff,2.109121,41.390303
341,32,Spain,TALBOT,r,,1951,8,Y.Giraud-Cabantous,ESP,Pedralbes,#ffffff,2.109121,41.390303
342,30,Spain,TALBOT,r,,1951,8,L.Chiron,ESP,Pedralbes,#ffffff,2.109121,41.390303
343,18,Spain,MASERATI,r,,1951,8,B.Bira,ESP,Pedralbes,#ffffff,2.109121,41.390303
344,46,Spain,MASERATI,ns,,1951,8,J.Jover,ESP,Pedralbes,#ffffff,2.109121,41.390303
345,30,Swiss,FERRARI,1,3:01:46.100,1952,1,P.Taruffi,CHE,Bremgarten,#ffb3b3,7.447447,46.947974
346,42,Swiss,FERRARI,2,3:04:23.300,1952,1,R.Fischer,CHE,Bremgarten,#ffffff,7.447447,46.947974
347,6,Swiss,GORDINI,3,,1952,1,J.Behra,CHE,Bremgarten,#ffffff,7.447447,46.947974
348,22,Swiss,FRAZER NASH,4,,1952,1,K.Wharton,CHE,Bremgarten,#ffffff,7.447447,46.947974
349,26,Swiss,COOPER,5,,1952,1,A.Brown,CHE,Bremgarten,#ffffff,7.447447,46.947974
350,38,Swiss,MASERATI,6,,1952,1,E.de Graffenried,CHE,Bremgarten,#ffffff,7.447447,46.947974
351,44,Swiss,FERRARI,7,,1952,1,P.Hirt,CHE,Bremgarten,#ffffff,7.447447,46.947974
352,24,Swiss,COOPER,8,,1952,1,E.Brandon,CHE,Bremgarten,#ffffff,7.447447,46.947974
353,10,Swiss,GORDINI,r,,1952,1,B.Bira,CHE,Bremgarten,#ffffff,7.447447,46.947974
354,32,Swiss,FERRARI,r,,1952,1,A.Simon,CHE,Bremgarten,#ffffff,7.447447,46.947974
355,32,Swiss,FERRARI,r,,1952,1,G.Farina,CHE,Bremgarten,#ffffff,7.447447,46.947974
356,40,Swiss,MASERATI,r,,1952,1,H.Schell,CHE,Bremgarten,#ffffff,7.447447,46.947974
357,46,Swiss,HWM,r,,1952,1,S.Moss,CHE,Bremgarten,#ffffff,7.447447,46.947974
358,20,Swiss,HWM,r,,1952,1,L.Macklin,CHE,Bremgarten,#ffffff,7.447447,46.947974
359,8,Swiss,GORDINI,r,,1952,1,R.Manzon,CHE,Bremgarten,#ffffff,7.447447,46.947974
360,28,Swiss,FERRARI,r,,1952,1,G.Farina,CHE,Bremgarten,#ffffff,7.447447,46.947974
361,18,Swiss,HWM,r,,1952,1,P.Collins,CHE,Bremgarten,#ffffff,7.447447,46.947974
362,16,Swiss,HWM,r,,1952,1,G.Abecassis,CHE,Bremgarten,#ffffff,7.447447,46.947974
363,4,Swiss,VERITAS,r,,1952,1,T.Ulmen,CHE,Bremgarten,#ffffff,7.447447,46.947974
364,2,Swiss,AFM,r,,1952,1,H.Stuck,CHE,Bremgarten,#ffffff,7.447447,46.947974
365,12,Swiss,FERRARI,r,,1952,1,L.Rosier,CHE,Bremgarten,#ffffff,7.447447,46.947974
366,50,Swiss,GORDINI,r,,1952,1,M.de Terra,CHE,Bremgarten,#ffffff,7.447447,46.947974
367,14,Swiss,FERRARI,ns,,1952,1,M.Trintignant,CHE,Bremgarten,#ffffff,7.447447,46.947974
368,98,Indianapolis,KUZMA,1,3:52:41.880,1952,2,T.Ruttman,USA,Indianapolis,#f2f2f2,-86.2401133,39.7951753
369,59,Indianapolis,KURTIS KRAFT,2,3:56:44.209,1952,2,J.Rathmann,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
370,18,Indianapolis,KURTIS KRAFT,3,,1952,2,S.Hanks,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
371,1,Indianapolis,LESOVSKY,4,,1952,2,D.Carter,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
372,33,Indianapolis,KURTIS KRAFT,5,,1952,2,A.Cross,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
373,77,Indianapolis,KURTIS KRAFT,6,,1952,2,J.Bryan,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
374,37,Indianapolis,KURTIS KRAFT,7,,1952,2,J.Reece,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
375,54,Indianapolis,KURTIS KRAFT,8,,1952,2,G.Connor,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
376,22,Indianapolis,KURTIS KRAFT,9,,1952,2,C.Griffith,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
377,5,Indianapolis,KURTIS KRAFT,10,,1952,2,J.Parsons,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
378,4,Indianapolis,KURTIS KRAFT,11,,1952,2,J.McGrath,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
379,29,Indianapolis,WATSON,12,,1952,2,J.Rigsby,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
380,14,Indianapolis,KURTIS KRAFT,13,,1952,2,J.James,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
381,7,Indianapolis,STEVENS,14,,1952,2,B.Schindler,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
382,65,Indianapolis,SHERMAN,15,,1952,2,G.Fonder,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
383,81,Indianapolis,TREVIS,16,,1952,2,E.Johnson,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
384,26,Indianapolis,KURTIS KRAFT,17,,1952,2,B.Vukovich,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
385,16,Indianapolis,KURTIS KRAFT,18,,1952,2,C.Stevenson,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
386,2,Indianapolis,LESOVSKY,19,,1952,2,H.Banks,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
387,8,Indianapolis,LESOVSKY,20,,1952,2,M.Ayulo,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
388,31,Indianapolis,KURTIS KRAFT,21,,1952,2,J.McDowell,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
389,48,Indianapolis,BROMME,r,,1952,2,S.Webb,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
390,34,Indianapolis,KURTIS KRAFT,r,,1952,2,R.Ward,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
391,27,Indianapolis,DEIDT,r,,1952,2,T.Bettenhausen,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
392,36,Indianapolis,KURTIS KRAFT,r,,1952,2,D.Nalon,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
393,73,Indianapolis,KURTIS KRAFT,r,,1952,2,B.Sweikert,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
394,28,Indianapolis,KURTIS KRAFT,r,,1952,2,F.Agabashian,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
395,67,Indianapolis,KURTIS KRAFT,r,,1952,2,G.Hartley,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
396,93,Indianapolis,KURTIS KRAFT,r,,1952,2,B.Scott,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
397,21,Indianapolis,KURTIS KRAFT,r,,1952,2,C.Miller,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
398,12,Indianapolis,FERRARI,r,,1952,2,A.Ascari,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
399,55,Indianapolis,STEVENS,r,,1952,2,B.Ball,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
400,9,Indianapolis,KURTIS KRAFT,r,,1952,2,A.Linden,USA,Indianapolis,#ffffff,-86.2401133,39.7951753
401,4,Belgium,FERRARI,1,3:03:46.300,1952,3,A.Ascari,BEL,Spa-Francorchamps,#ffb3b3,5.952214,50.454346
402,2,Belgium,FERRARI,2,3:05:41.500,1952,3,G.Farina,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
403,14,Belgium,GORDINI,3,3:08:14.700,1952,3,R.Manzon,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
404,8,Belgium,COOPER,4,,1952,3,M.Hawthorn,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
405,28,Belgium,HWM,5,,1952,3,P.Frere,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
406,10,Belgium,COOPER,6,,1952,3,A.Brown,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
407,34,Belgium,FERRARI,7,,1952,3,C.de Tornaco,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
408,18,Belgium,GORDINI,8,,1952,3,J.Claes,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
409,12,Belgium,COOPER,9,,1952,3,E.Brandon,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
410,20,Belgium,GORDINI,10,,1952,3,B.Bira,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
411,24,Belgium,HWM,11,,1952,3,L.Macklin,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
412,30,Belgium,HWM,12,,1952,3,R.Laurent,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
413,38,Belgium,VERITAS,13,,1952,3,A.Legat,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
414,44,Belgium,GORDINI,14,,1952,3,R.O'Brien,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
415,42,Belgium,HWM,15,,1952,3,T.Gaze,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
416,40,Belgium,ASTON,r,,1952,3,R.Montgomerie-Charrington,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
417,16,Belgium,GORDINI,r,,1952,3,J.Behra,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
418,6,Belgium,FERRARI,r,,1952,3,P.Taruffi,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
419,36,Belgium,FRAZER NASH,r,,1952,3,K.Wharton,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
420,22,Belgium,FERRARI,r,,1952,3,L.Rosier,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
421,26,Belgium,HWM,r,,1952,3,P.Collins,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
422,32,Belgium,ERA,r,,1952,3,S.Moss,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
423,8,France,FERRARI,1,3:02:42.638,1952,4,A.Ascari,FRA,Rouen-Les-Essarts,#ffb3b3,1.140574,49.38357
424,10,France,FERRARI,2,,1952,4,G.Farina,FRA,Rouen-Les-Essarts,#ffffff,1.140574,49.38357
425,12,France,FERRARI,3,,1952,4,P.Taruffi,FRA,Rouen-Les-Essarts,#ffffff,1.140574,49.38357
426,2,France,GORDINI,4,,1952,4,R.Manzon,FRA,Rouen-Les-Essarts,#ffffff,1.140574,49.38357
427,44,France,GORDINI,5,,1952,4,M.Trintignant,FRA,Rouen-Les-Essarts,#ffffff,1.140574,49.38357
428,22,France,HWM,6,,1952,4,P.Collins,FRA,Rouen-Les-Essarts,#ffffff,1.140574,49.38357
429,4,France,GORDINI,7,,1952,4,J.Behra,FRA,Rouen-Les-Essarts,#ffffff,1.140574,49.38357
430,28,France,MASERATI,8,,1952,4,P.Etancelin,FRA,Rouen-Les-Essarts,#ffffff,1.140574,49.38357
431,20,France,HWM,9,,1952,4,L.Macklin,FRA,Rouen-Les-Essarts,#ffffff,1.140574,49.38357
432,24,France,HWM,10,,1952,4,Y.Giraud-Cabantous,FRA,Rouen-Les-Essarts,#ffffff,1.140574,49.38357
433,34,France,FERRARI,11,,1952,4,R.Fischer,FRA,Rouen-Les-Essarts,#ffffff,1.140574,49.38357
434,34,France,FERRARI,11,,1952,4,P.Hirt,FRA,Rouen-Les-Essarts,#ffffff,1.140574,49.38357
435,38,France,FERRARI,12,,1952,4,F.Comotti,FRA,Rouen-Les-Essarts,#ffffff,1.140574,49.38357
436,6,France,GORDINI,r,,1952,4,B.Bira,FRA,Rouen-Les-Essarts,#ffffff,1.140574,49.38357
437,42,France,COOPER,r,,1952,4,M.Hawthorn,FRA,Rouen-Les-Essarts,#ffffff,1.140574,49.38357
438,16,France,MASERATI,r,,1952,4,E.de Graffenried,FRA,Rouen-Les-Essarts,#ffffff,1.140574,49.38357
439,16,France,MASERATI,r,,1952,4,H.Schell,FRA,Rouen-Les-Essarts,#ffffff,1.140574,49.38357
440,26,France,ALTA　　,r,,1952,4,P.Whitehead,FRA,Rouen-Les-Essarts,#ffffff,1.140574,49.38357
441,14,France,FERRARI,r,,1952,4,L.Rosier,FRA,Rouen-Les-Essarts,#ffffff,1.140574,49.38357
442,32,France,GORDINI,r,,1952,4,J.Claes,FRA,Rouen-Les-Essarts,#ffffff,1.140574,49.38357
443,18,France,MASERATI,r,,1952,4,H.Schell,FRA,Rouen-Les-Essarts,#ffffff,1.140574,49.38357
444,40,France,FERRARI,r,,1952,4,P.Carini,FRA,Rouen-Les-Essarts,#ffffff,1.140574,49.38357
445,15,Great Britain,FERRARI,1,2:44:11.000,1952,5,A.Ascari,GBR,Silverstone,#ffb3b3,-1.0169,52.071221
446,17,Great Britain,FERRARI,2,,1952,5,P.Taruffi,GBR,Silverstone,#ffffff,-1.0169,52.071221
447,9,Great Britain,COOPER,3,,1952,5,M.Hawthorn,GBR,Silverstone,#ffffff,-1.0169,52.071221
448,6,Great Britain,CONNAUGHT,4,,1952,5,D.Poore,GBR,Silverstone,#ffffff,-1.0169,52.071221
449,5,Great Britain,CONNAUGHT,5,,1952,5,E.Thompson,GBR,Silverstone,#ffffff,-1.0169,52.071221
450,16,Great Britain,FERRARI,6,,1952,5,G.Farina,GBR,Silverstone,#ffffff,-1.0169,52.071221
451,8,Great Britain,COOPER,7,,1952,5,R.Parnell,GBR,Silverstone,#ffffff,-1.0169,52.071221
452,14,Great Britain,FERRARI,8,,1952,5,R.Salvadori,GBR,Silverstone,#ffffff,-1.0169,52.071221
453,4,Great Britain,CONNAUGHT,9,,1952,5,K.Downing,GBR,Silverstone,#ffffff,-1.0169,52.071221
454,21,Great Britain,FERRARI,10,,1952,5,P.Whitehead,GBR,Silverstone,#ffffff,-1.0169,52.071221
455,26,Great Britain,GORDINI,11,,1952,5,B.Bira,GBR,Silverstone,#ffffff,-1.0169,52.071221
456,1,Great Britain,ALTA　　,12,,1952,5,G.Whitehead,GBR,Silverstone,#ffffff,-1.0169,52.071221
457,19,Great Britain,FERRARI,13,,1952,5,R.Fischer,GBR,Silverstone,#ffffff,-1.0169,52.071221
458,27,Great Britain,GORDINI,14,,1952,5,J.Claes,GBR,Silverstone,#ffffff,-1.0169,52.071221
459,31,Great Britain,HWM,15,,1952,5,L.Macklin,GBR,Silverstone,#ffffff,-1.0169,52.071221
460,3,Great Britain,CONNAUGHT,16,,1952,5,K.McAlpine,GBR,Silverstone,#ffffff,-1.0169,52.071221
461,33,Great Britain,MASERATI,17,,1952,5,H.Schell,GBR,Silverstone,#ffffff,-1.0169,52.071221
462,34,Great Britain,MASERATI,18,,1952,5,G.Bianco,GBR,Silverstone,#ffffff,-1.0169,52.071221
463,32,Great Britain,MASERATI,19,,1952,5,E.de Graffenried,GBR,Silverstone,#ffffff,-1.0169,52.071221
464,10,Great Britain,COOPER,20,,1952,5,E.Brandon,GBR,Silverstone,#ffffff,-1.0169,52.071221
